log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,Entry,ambig,gene_names_ordered_locus,gene_names_primary,Protein.names,locus_tag
0.6298090544904346,0.5094287753696185,1.2363044353618886,9,0.24763681935274118,0.41445975826402837,NA,0.3125,P72924,no,sll1025,NA,Sll1025 protein,sll1025
-0.46259150721699377,0.1755276901818439,-2.6354332284425115,9,0.027116030604895425,0.0957507047917127,NA,0.078125,P72927,no,NA,sucC,Succinate--CoA ligase,sll1023
-0.6771356162107324,0.25855011808604234,-2.618972372642235,9,0.027857841853601517,0.09741199894911959,NA,0,P72930,no,sll1020,NA,Sll1020 protein,sll1020
-0.6726267159982892,0.2693425256898708,-2.4972911881459523,9,0.03401266456201957,0.10983999920028507,NA,0,P72932,no,NA,hliA,High light inducible protein,ssr1789
-0.33937421426303355,0.13631940856880412,-2.4895516920596243,9,0.03444733702640845,0.1106572301288184,NA,0.1796875,P72937,no,slr0670,NA,Slr0670 protein,slr0670
-0.11701844573614914,0.39272823471269486,-0.29796290511619417,9,0.7724954069839454,0.8524360177476528,NA,0,P72938,no,NA,nucH,Extracellular nuclease,sll0656
-0.31155061319673766,0.26960313964162874,-1.155589707192831,9,0.27760478407640443,0.44392034513776923,NA,0,P52997,no,slr0526,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT),slr0526
0.014846451349729799,1.5436105715120758,0.009618003156836799,8,0.9925615842094422,0.996815863716669,NA,0.375,P72944,no,slr0680,NA,Slr0680 protein,slr0680
-0.15671987107752217,0.5343785842219893,-0.29327498463602025,8,0.776775754364001,0.8550857938082953,NA,0.0625,P72948,no,sll0649,NA,OmpR subfamily,sll0649
1.728080617785072,0.6292167375501154,2.746399634112459,9,0.02260959233418025,0.08455045466636156,NA,0.0625,P72950,no,sll0647,NA,Sll0647 protein,sll0647
-1.1434137270138984,0.8229930545757468,-1.3893358159666713,7,0.20732040846716693,0.36559112196654064,NA,0.25,P72951,no,NA,cyaA,Adenylate cyclase,sll0646
-1.0511032236364941,0.1592357380493001,-6.600925373367302,9,9.916973926893391e-5,0.003051594548361195,NA,0.0625,P72952,no,sll0645,NA,Sll0645 protein,sll0645
-2.875701054510301,0.8078576336960916,-3.55966315667955,9,0.006122509040322077,0.03330273856781251,NA,0,P72959,no,slr0688,NA,Slr0688 protein,slr0688
0.199414212975409,0.09388097036661354,2.1241175096154072,9,0.06261726923930944,0.16153005741493717,NA,0.09375,P72961,no,slr0689,NA,Slr0689 protein,slr0689
-0.8182550190196525,0.2887910196375444,-2.833381107371785,9,0.01961387213995547,0.07681505561720742,NA,0.0714285714285714,P72962,no,sll0639,NA,Sll0639 protein,sll0639
-1.1068506419467636,0.518458183042907,-2.1348889421524704,9,0.06153050623129541,0.16024640080263086,NA,0.03125,P72963,no,sll0638,NA,Sll0638 protein,sll0638
-0.028837449848086283,0.39875085134446897,-0.07231946903901271,9,0.9439293451957267,0.9660688193553522,NA,0.1875,P72964,no,NA,ycf45,Ycf45 protein,slr0692
0.3393272611480463,0.23383409634364258,1.4511453481504724,9,0.1806852916458801,0.3337874084092845,NA,0.0357142857142857,P53383,no,slr0067,mrp,Iron-sulfur cluster carrier protein,slr0067
0.4776915242055876,0.24410586615674584,1.9569030917874426,9,0.08205176001627645,0.19400602752476345,NA,0.125,P72967,no,slr0695,NA,Slr0695 protein,slr0695
-0.12161890077744347,0.18570371357798401,-0.6549082860767407,9,0.5289075939186274,0.6777316819159568,NA,0,P72968,no,slr1590,NA,Slr1590 protein,slr1590
-0.4581367983698616,0.19001470859894234,-2.411059658212226,9,0.039180880637568194,0.11949687633537033,NA,0.15625,P72974,no,sll1516,NA,Sll1516 protein,sll1516
-1.5425576404348007,0.6827219863621387,-2.2594228269317465,9,0.05022394954559495,0.13941029293970555,NA,0,P72975,no,sll1515,NA,Sll1515 protein,sll1515
-1.5665130980244373,0.6914326585511774,-2.2656047246985653,5,0.07283854445424387,0.17788460856512617,NA,0.125,P72976,no,slr1597,NA,Slr1597 protein,slr1597
1.0640525162331624,0.3686617276932905,2.8862570652259434,9,0.01799364484642685,0.07164197966581042,NA,0.04166666666666663,P72977,no,NA,hsp17,"16.6 kDa small heat shock protein, molecular chaperon",sll1514
-1.0354255620038793,0.3161373826429195,-3.275239243608856,9,0.009602005725495744,0.04565721927752281,NA,0,P72985,no,slr1600,NA,Slr1600 protein,slr1600
-0.9673934760955973,0.23190993113949968,-4.171418926918165,9,0.002406542831030478,0.018381890985956204,NA,0,P72989,no,sll1507,NA,Sll1507 protein,sll1507
-0.7160880940155329,0.5269056962298009,-1.3590441309315877,9,0.20721046809617105,0.36559112196654064,NA,0,P72990,no,slr1603,NA,Slr1603 protein,slr1603
-0.01965403341636217,0.2665228347523354,-0.07374239972580793,9,0.9428283180239805,0.9660688193553522,NA,0.0357142857142857,P53579,no,slr0918,NA,Methionine aminopeptidase A (MAP A) (MetAP A) (EC 3.4.11.18) (Peptidase M),slr0918
-0.42120993279233027,0.27493824241517995,-1.532016532484658,9,0.1598808194125092,0.3052866047070682,NA,0.03125,P72996,no,sll1505,NA,Sll1505 protein,sll1505
-0.5822430035031235,0.3559755860660923,-1.6356262235214671,9,0.13634688833699604,0.27122174114408604,NA,0,P72997,no,sll1504,NA,Sll1504 protein,sll1504
-1.509637457320256,0.48676188293066563,-3.1013879891973564,9,0.01269399396601889,0.05557492480244856,NA,0,P72998,no,sll1503,NA,Sll1503 protein,sll1503
-0.18998056329108293,0.13219219886114952,-1.4371541204986873,9,0.18451515555185782,0.3392141140068548,NA,0.03947368421052633,P73004,no,slr1609,NA,Long-chain-fatty-acid CoA ligase,slr1609
-1.4439076317742592,0.866726279575844,-1.66593267770867,9,0.13007936316001967,0.2636910621156217,NA,0.25,P73006,no,slr1042,NA,CheY subfamily,slr1042
0.013909412296193618,0.2660159931337788,0.052287879883968505,9,0.9594414885483447,0.9748287577043088,NA,0.025000000000000022,P73007,no,slr1043,NA,Slr1043 protein,slr1043
0.15004203672356933,0.17393696309558257,0.8626230678818831,9,0.41074105613139755,0.5748773456186033,NA,0,P73008,no,NA,mcpA,Methyl-accepting chemotaxis protein,slr1044
-0.0012162633342363818,0.8018418588289032,-0.0015168369184576428,9,0.9988228291507069,0.9989305723555981,NA,0,P73010,no,slr1046,tatA,Sec-independent protein translocase protein TatA,slr1046
-0.2792360808959258,0.5153025840961973,-0.5418876006331023,9,0.6010522032294119,0.7314499693537588,NA,0,P73018,no,slr1053,NA,Slr1053 protein,slr1053
1.0279264257100678,0.9085846652303389,1.1313490806599449,9,0.28715231694761756,0.45088520273360977,NA,0.04166666666666663,P53580,no,slr0786,NA,Methionine aminopeptidase B (MAP B) (MetAP B) (EC 3.4.11.18) (Peptidase M),slr0786
-0.10080587983052618,0.9784564346840412,-0.10302541457870627,4,0.9229013293560895,0.9520734978127474,NA,0.25,P73019,no,NA,frpC,Iron-regulated protein,sll1009
-1.5066198419181211,0.1146964359348847,-13.1357162900289,9,3.5515718765921633e-7,7.055696644316847e-5,NA,0.1088709677419355,P73020,no,NA,chlH,Magnesium chelatase (EC 6.6.1.1),slr1055
-0.7119814332977646,0.8483496743576653,-0.8392546786050776,9,0.42305776378845517,0.583770930941917,NA,0,P73021,no,slr1056,NA,Slr1056 protein,slr1056
-0.6428757910895704,0.34268031174177693,-1.8760219629250323,9,0.09339727230855566,0.20956012974232174,NA,0.125,P73023,no,sll1005,NA,Regulatory protein for beta-lactamase,sll1005
-0.14479799503245527,0.14205699227629828,-1.0192950921474233,9,0.33467938964137045,0.5009724845639415,NA,0.078125,P73024,no,sll1004,NA,Sll1004 protein,sll1004
-1.6094068566662585,0.26986684163805147,-5.963707311714915,7,5.622872648178845e-4,0.008033276569122385,NA,0.45833333333333337,P73029,no,NA,ycf22,Ycf22 protein,sll1002
-0.10453559265126003,0.14939393838671722,-0.6997311522818412,9,0.5017791172313832,0.6524959749159499,NA,0.0357142857142857,P73031,no,ssl1918,NA,Ssl1918 protein,ssl1918
-0.8418090990403951,0.7126078145968702,-1.1813077008096178,9,0.2677543916030056,0.43396761438139514,NA,0.3125,P73032,no,slr1753,NA,Slr1753 protein,slr1753
0.11493211378878733,0.2908269975546049,0.39519066233597516,9,0.7019052691000238,0.8008680789614847,NA,0,P73034,no,sll1647,NA,Sll1647 protein,sll1647
-0.3985041608454615,0.284291378294251,-1.4017455022255247,9,0.19452336552053318,0.35299353776851594,NA,0.08333333333333337,P73037,no,NA,ytfC,Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8),slr1761
-1.1433390271002475,0.8315108383854953,-1.3750139797578753,7,0.21152075867875864,0.37015927728263953,NA,0.125,P53581,no,sll0555,NA,Methionine aminopeptidase C (MAP C) (MetAP C) (EC 3.4.11.18) (Peptidase M),sll0555
-0.107578045724307,0.2420138181983793,-0.4445119973939877,9,0.6671693240674059,0.7738733031993498,NA,0,P73039,no,slr1762,NA,Slr1762 protein,slr1762
-0.6055884900653776,0.17093074472427683,-3.542888033643298,9,0.00628557480045755,0.03393265193028963,NA,0.13970588235294112,P73040,no,slr1763,NA,Slr1763 protein,slr1763
-1.1267399395041957,0.2545213305051621,-4.4268978842279925,9,0.001654570767901209,0.014487583065281317,NA,0,P73041,no,sll1642,NA,Sll1642 protein,sll1642
-0.40416409933089226,0.281586139045961,-1.4353124791590819,9,0.18502448620608813,0.3392141140068548,NA,0.03125,P73043,no,NA,gad,Glutamate decarboxylase (EC 4.1.1.15),sll1641
0.8859873550835228,0.3337484142119808,2.6546563739499494,9,0.026274900824555303,0.09385760593050103,NA,0.5,P73045,no,slr1767,NA,Slr1767 protein,slr1767
-0.8273356849485284,0.46383446517953425,-1.7836873864651162,9,0.1081445318598917,0.23324607687166118,NA,0.0357142857142857,P73046,no,sll1640,NA,Sll1640 protein,sll1640
-1.3862677300514668,0.2925193332731324,-4.739063618598758,9,0.0010603242433517845,0.011978994787137423,NA,0.09375,P73048,no,sll1638,NA,Sll1638 protein,sll1638
0.843859825687759,0.4106051673904074,2.0551612417615015,9,0.0700264714400356,0.17314706420883652,NA,0,P73049,no,slr1768,NA,Slr1768 protein,slr1768
-0.4797979686106971,0.702809308014053,-0.6826858482658335,8,0.5140843377617181,0.6618874259048063,NA,0.3125,P73050,no,NA,fbp,Ferripyochelin binding protein,sll1636
-0.531711055444791,0.44173977761677,-1.2036748384160127,9,0.2594182216437564,0.42723807780208106,NA,0.125,P73054,no,sll1752,NA,Sll1752 protein,sll1752
-0.16964882423517372,0.45443017945624214,-0.37332208973922143,8,0.7186071837705779,0.8129621186144037,NA,0.125,P54004,no,slr0199,NA,Putative glutamine amidotransferase slr0199 (EC 2.4.2.-),slr0199
0.21609719967593022,0.2615310914195791,0.8262772831442879,9,0.43000636752856924,0.588084898829548,NA,0,P73066,no,NA,ycf23,Ycf23 protein,slr2032
-0.27638509851969,0.45176258869378144,-0.611792798776953,9,0.5558122977389304,0.6971754994802527,NA,0,P73076,no,sll1942,NA,Sll1942 protein,sll1942
0.17422753431624705,0.35582500074791695,0.489643880980915,9,0.6360989460304638,0.7532474600052881,NA,0,P73078,no,NA,divK,Cell division response regulator DivK,slr2041
1.1659414535268469,0.5139379276494855,2.2686425554528036,9,0.049472736547721885,0.13839516171921162,NA,0,P73080,no,sll1940,NA,Sll1940 protein,sll1940
0.6937674258997852,0.4902973700578109,1.4149931618396876,8,0.19479474589389412,0.3531884534136767,NA,0,P73083,no,sll1938,NA,Sll1938 protein,sll1938
-0.07352473741434318,0.44151514323138996,-0.16652823474235903,9,0.8714224991830171,0.9196688207938356,NA,0.20833333333333337,P73085,no,NA,zntC,Periplasmic binding protein component of an ABC type zinc uptake transporter,slr2043
0.7613668250855454,0.2806534388680101,2.7128362586841934,9,0.023886316111566774,0.08785573305682735,NA,0.008928571428571397,P73091,no,slr2048,NA,Slr2048 protein,slr2048
-0.5417515875099382,0.48152887619568097,-1.1250656280263955,9,0.28966916445699487,0.45444091787353746,NA,0.08333333333333337,P73094,no,slr2052,NA,Slr2052 protein,slr2052
2.056487360310478,0.924732844500814,2.2238718701730593,6,0.06783549320191118,0.17089783901393762,NA,0.25,P73096,no,slr2053,NA,Slr2053 protein,slr2053
0.305903777628484,0.2955444326506395,1.0350517344716492,9,0.32765434001683724,0.4966695625589496,NA,0.03472222222222221,P73103,no,slr1908,NA,Slr1908 protein,slr1908
-0.719275904131964,0.18956418938962669,-3.7943659424701663,9,0.004254020109722756,0.02648311941139542,NA,0.004807692307692291,P54123,no,slr0551,rnj,Ribonuclease J (RNase J) (EC 3.1.-.-),slr0551
-0.6576654023183232,0.2367918323336888,-2.7773990168357505,9,0.021491952323328345,0.08164667602195635,NA,0,P73104,no,slr1909,NA,NarL subfamily,slr1909
-0.20066414120155396,0.5638795411290526,-0.3558634895668769,9,0.7301415623578851,0.8221248956188627,NA,0,P73106,no,slr1911,NA,Slr1911 protein,slr1911
-0.1638620981660049,0.34354549522848415,-0.4769735026128752,9,0.644749589986453,0.7585295827070377,NA,0.02083333333333337,P73107,no,sll1837,NA,Sll1837 protein,sll1837
-0.7207800283830064,0.29953941329239936,-2.406294452074016,9,0.03948823146198488,0.119613046053978,NA,0,P73111,no,sll1835,NA,Sll1835 protein,sll1835
-1.7630981099869956,0.28790582454507346,-6.123870931659361,9,1.741337854386238e-4,0.004214428919492086,NA,0.09999999999999998,P73113,no,slr1915,NA,Slr1915 protein,slr1915
0.5656758652036601,0.61206404759959,0.9242102479669303,9,0.379489470450729,0.5457506282311189,NA,0.20833333333333337,P73114,no,slr1916,NA,Esterase,slr1916
-0.41416156556022005,1.048920460967123,-0.39484553974507836,4,0.7131063731796208,0.8091856450681715,NA,0.25,P73116,no,slr1918,NA,Slr1918 protein,slr1918
1.03436624195128,0.6734355028199911,1.535954427142469,9,0.15892405878268834,0.3037466039200627,NA,0.33333333333333337,P73119,no,NA,glcF,Glycolate oxidase iron-sulfur subunit (EC 1.1.99.14),sll1831
-0.23665776660769505,0.26383221737965096,-0.8970010143497666,9,0.3930800626204516,0.5589515526506721,NA,0.0078125,P73120,no,sll1830,NA,Sll1830 protein,sll1830
-1.4078464556141106,0.6659641350689184,-2.1139974083865902,8,0.0674524134878638,0.17033118247697374,NA,0.3125,P54147,no,sll0108,NA,Putative ammonium transporter sll0108,sll0108
0.2831615538590382,0.14215962502208324,1.9918563643865237,9,0.07756425623673024,0.18522550768726936,NA,0.04500000000000004,P73128,no,NA,sqdB,Sulfolipid biosynthesis protein SqdB,slr1020
0.487453388668825,0.4129541217441195,1.180405674630529,9,0.2680950590691389,0.43406081607014163,NA,0,P73129,no,ssr1698,NA,Ssr1698 protein,ssr1698
0.6794721668522914,0.32463481760923657,2.0930354046933224,9,0.06585828784924885,0.16800255056179852,NA,0.125,P73130,no,sll0995,NA,Sll0995 protein,sll0995
-0.08674748220371921,0.41691282307175315,-0.20807103404634175,9,0.8398058488064439,0.8989465256951441,NA,0,P73135,no,slr1024,NA,Slr1024 protein,slr1024
-0.585207338036863,0.3396334659211325,-1.72305557831205,9,0.11897420100141254,0.2492117609162338,NA,0,P73137,no,sll0992,NA,S-formylglutathione hydrolase (EC 3.1.2.12),sll0992
1.5890721248637145,1.5260879078177623,1.0412716834484437,7,0.33237167638452747,0.49960124977827786,NA,0.25,P73139,no,slr1028,NA,Slr1028 protein,slr1028
-0.8971023389625478,0.5247048483838517,-1.7097275577416924,6,0.1381712266177635,0.27354854975612364,NA,0.25,P73142,no,slr1032,NA,Slr1032 protein,slr1032
0.5348940470959783,0.6990758347528481,0.7651445243921001,9,0.4637762512618351,0.6204807734273247,NA,0,P73143,no,slr1033,NA,Slr1033 protein,slr1033
-0.7432791522998364,0.3589006697110913,-2.0709884796207345,9,0.06825464887244981,0.171283288059903,NA,0.20833333333333337,P73146,no,slr1035,NA,Slr1035 protein,slr1035
-0.3862579581944901,0.27861528648785416,-1.3863487645044503,9,0.19901900611436107,0.35723911597527813,NA,0,P15730,no,sll0772,NA,Uncharacterized protein sll0772,sll0772
-4.97309038334943,0.38077711563026606,-13.06037096036594,9,3.731515392235707e-7,7.055696644316847e-5,NA,0.125,P54205,no,slr0009,cbbL,Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39),slr0009
0.21571160850652193,0.43878948841531584,0.49160614417989457,9,0.6347643704916153,0.7524944711276496,NA,0,P73148,no,sll0985,NA,Sll0985 protein,sll0985
-1.5708517806245332,0.6743646959681926,-2.329380215210176,6,0.058690489786374256,0.15588078298378563,NA,0.25,P73150,no,slr1037,NA,CheY subfamily,slr1037
0.810335870107472,0.849046985455133,0.9544063920951208,9,0.3648077880122753,0.5310461831911011,NA,0,P73151,no,sll0983,NA,Sll0983 protein,sll0983
-1.4414561358640525,0.5477853535886649,-2.631425112812436,8,0.030111484286254875,0.10290430895326559,NA,0.20833333333333337,P73155,no,slr1039,NA,Slr1039 protein,slr1039
-0.8316459256368115,0.2878750760857435,-2.888912569107254,9,0.01791597591247207,0.07159742507507391,NA,0,P73156,no,slr1376,NA,Slr1376 protein,slr1376
-0.1267281816673589,0.14864430494771366,-0.852559953184457,9,0.41601411342787875,0.5779871466699542,NA,0.125,P73158,no,slr1378,NA,Slr1378 protein,slr1378
-0.13804958448223972,0.2495401169199491,-0.5532159966348223,9,0.593589276825248,0.7262160718231669,NA,0,P73159,no,NA,cydA,Cytochrome oxidase d subunit I,slr1379
2.1273571251537717,0.7108752141926789,2.9925886888175612,8,0.017265654358533222,0.06990642760954993,NA,0.125,P73165,no,slr1383,NA,Slr1383 protein,slr1383
0.1339473498820461,0.4323608570465939,0.3098045248522835,9,0.7637628305605091,0.8453983232411801,NA,0,P73166,no,ssr2317,NA,Ssr2317 protein,ssr2317
-5.279787500966806,0.39209018988376626,-13.465747517253568,9,2.8688163844492465e-7,6.866033880115197e-5,NA,0.15000000000000002,P54206,no,slr0012,cbbS,Ribulose bisphosphate carboxylase small subunit (RuBisCO small subunit),slr0012
0.5022450568044635,0.7151427165182074,0.7023004572426159,9,0.5002505932106109,0.6514750772525126,NA,0.125,P73167,no,slr1384,NA,Slr1384 protein,slr1384
-0.12678213398439886,0.23199284894069885,-0.5464915602498008,9,0.5980132026950027,0.7288218065880496,NA,0.050000000000000044,P73168,no,slr1385,NA,Slr1385 protein,slr1385
-0.03545474182200643,0.27145971170313266,-0.1306077487505019,9,0.8989583737697506,0.9367955186744282,NA,0.04166666666666663,P73171,no,ssl2559,NA,Ferredoxin,ssl2559
0.09486520368253255,0.5026210476698759,0.188741009001359,9,0.8544832466093037,0.9084683678166043,NA,0.07499999999999996,P73172,no,sll1296,NA,Histidine kinase (EC 2.7.13.3),sll1296
0.3122157165793722,0.17109238612938552,1.8248369997205178,9,0.10132266788474187,0.22247607199157388,NA,0.046875,P73173,no,NA,pilJ,PilJ protein,sll1294
0.7459525048709935,0.4715674325316238,1.5818575529406798,9,0.14814103663814926,0.28767684769760793,NA,0.08333333333333337,P73174,no,sll1293,NA,Sll1293 protein,sll1293
-0.6301693715519617,0.2959446541501234,-2.129348723536316,9,0.06208717548423004,0.1606677829370699,NA,0.0892857142857143,P73175,no,sll1292,NA,CheY subfamily,sll1292
0.1946196585954813,0.39271621454866074,0.4955732699225393,9,0.632070503545155,0.7506505645207123,NA,0.0625,P73176,no,sll1291,NA,PatA subfamily,sll1291
-0.643880939415408,0.28664287501592317,-2.246282728568223,9,0.051313943277810026,0.14116249530064215,NA,0.012499999999999956,P73178,no,sll1289,NA,Sll1289 protein,sll1289
-0.39650375557624523,0.24698208746916941,-1.6053947864771387,9,0.14286969834771313,0.28001940877249687,NA,0,P73180,no,slr1391,NA,Slr1391 protein,slr1391
-0.8187297737845034,0.137991009849751,-5.933210972772519,9,2.1984857849721706e-4,0.004811831022830846,NA,0.07236842105263153,P54224,no,slr0536,hemE,Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37),slr0536
-0.8429075244486176,0.6137633954521287,-1.3733427745844797,8,0.2069005270540738,0.36559112196654064,NA,0,P73183,no,NA,hliA,High light-inducible protein,ssl2542
-0.30622707105034086,0.7788876406891702,-0.39315949445466497,9,0.7033523028072759,0.8015983387549589,NA,0,P73184,no,slr1393,NA,Sensory transduction histidine kinase,slr1393
-0.7949094943487832,0.9231453222850798,-0.8610881463182071,8,0.41425131799363735,0.5777486465790602,NA,0,P73187,no,slr1395,NA,Slr1395 protein,slr1395
0.014519912604984019,0.30705233927331305,0.047288070298854075,9,0.9633163462459824,0.9765457459146056,NA,0.16666666666666663,P73189,no,slr1397,NA,Slr1397 protein,slr1397
-0.21504605794696002,0.31311818865839486,-0.6867887773251352,8,0.5116285637279416,0.6600384254077669,NA,0,P73190,no,slr1398,NA,Slr1398 protein,slr1398
-0.9074514484477791,0.2893634003405374,-3.136027042051084,9,0.012004586639319026,0.05353598265236683,NA,0.15625,P73192,no,sll1284,NA,Serine esterase,sll1284
-0.4848916348375656,0.23474529435648242,-2.0656074753993274,9,0.06885214892396774,0.17145379049968384,NA,0.08823529411764708,P73193,no,NA,spoIID,Sporulation protein SpoIID,sll1283
-0.9901845564591668,0.5233040141104959,-1.8921784082666886,9,0.09101890817868097,0.20600286136403614,NA,0.3125,P73195,no,sll1584,NA,Sll1584 protein,sll1584
0.11296003245563774,0.18195383571319687,0.6208169891713082,9,0.5501166181836794,0.6937653369833989,NA,0.20833333333333337,P54225,no,slr0839,hemH,Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase),slr0839
0.0018036018362678023,0.11524962622632295,0.015649524387401966,9,0.9878554272548872,0.9938536152765189,NA,0.02573529411764708,P73196,no,NA,lig,DNA ligase,sll1583
0.24491023714634788,0.3033845581781404,0.807260061675724,9,0.4403286490682974,0.5987802462709044,NA,0.025000000000000022,P73197,no,sll1582,NA,Sll1582 protein,sll1582
-0.7875706969782633,0.21549541673817085,-3.654698131864075,9,0.005278832305763093,0.030960280569527102,NA,0.09999999999999998,P73198,no,NA,gumB,GumB protein,sll1581
-0.758952771632933,0.2090593829561648,-3.630321494788248,9,0.0054828757698695,0.031243688910843656,NA,0,P73200,no,slr1702,NA,Slr1702 protein,slr1702
0.19300612082130525,0.44484996058157844,0.43386790586420876,9,0.6745988391996445,0.7803898494285898,NA,0,P73207,no,slr1704,NA,Slr1704 protein,slr1704
-0.1959823403453771,0.31426191657816743,-0.6236273948791684,9,0.5483497218251241,0.6927538421180747,NA,0.125,P73213,no,ssr2857,NA,Ssr2857 protein,ssr2857
-0.1146000553574617,0.16571035091100403,-0.691568479141104,9,0.5066544454691766,0.6550255342902502,NA,0,P73217,no,sll1570,NA,Sll1570 protein,sll1570
-0.8063216329106483,0.48004591471735614,-1.6796760647060156,9,0.12732437339486236,0.26119685742146054,NA,0,P73218,no,NA,mrcB,Peptidoglycan glycosyltransferase (EC 2.4.1.129),slr1710
-0.23496575081671045,0.32456739277276736,-0.723935170472322,9,0.48749523130832806,0.6389838860770066,NA,0.16666666666666663,P73219,no,sll1568,NA,Fibrillin,sll1568
0.1694499969959239,0.4022306993263671,0.42127564425020025,9,0.6834364506854704,0.7871723192389456,NA,0.2321428571428571,P54261,no,sll0171,gcvT,Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein),sll0171
1.1935731299005239,0.5039184142139209,2.3685840728055516,9,0.04200632160140483,0.12388813713497127,NA,0.29166666666666663,P73220,no,sll1927,NA,ABC transporter,sll1927
-0.3035224345150487,0.2867561103255359,-1.0584689343514915,9,0.3174221748108843,0.4852571785256528,NA,0,P73222,no,slr2005,NA,Slr2005 protein,slr2005
-2.5284379624267093,1.448581366352084,-1.7454580192440232,8,0.11905241503379971,0.2492117609162338,NA,0.125,P73223,no,sll1925,NA,Sll1925 protein,sll1925
-0.14720923541276865,0.6573873822448794,-0.22393072849994652,7,0.8292065343244706,0.8921632741932616,NA,0.125,P73231,no,slr2011,NA,Slr2011 protein,slr2011
-0.8005754959000263,0.17567044972539508,-4.557257621594705,9,0.0013716326476627128,0.013572046965508263,NA,0.0535714285714286,P73235,no,slr2015,NA,Slr2015 protein,slr2015
-0.967745571366992,0.5090455882634309,-1.9010980424530937,8,0.09380910354123695,0.21004657903100246,NA,0.0625,P73236,no,slr2016,NA,Slr2016 protein,slr2016
-0.5155425288927193,0.21900537794075092,-2.3540176672382573,9,0.04302098469532911,0.1253954005869268,NA,0.15909090909090906,P73238,no,slr2018,NA,Slr2018 protein,slr2018
