log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,Entry,ambig,gene_names_ordered_locus,gene_names_primary,Protein.names,locus_tag
1.2739374704082078,0.5089906696942055,2.5028699861503783,9,0.033702745112955235,0.09557295004879093,NA,0.1964285714285714,P72903,no,NA,galE,UDP-glucose 4-epimerase (EC 5.1.3.2),slr1067
0.20411426070935246,1.1520570848680818,0.177173738515505,8,0.8637754838984892,0.907875950430371,NA,0.5625,P72907,no,slr1071,NA,Slr1071 protein,slr1071
0.2722936509342244,0.6386379849704855,0.4263662001670765,9,0.6798575169514058,0.7667473265751243,NA,0,P72908,no,NA,yefA,"GDP-mannose 4,6-dehydratase (EC 4.2.1.47)",slr1072
-0.3807980882016004,0.8904336984209773,-0.42765462367032686,9,0.6789530231293075,0.7662827741274894,NA,0,P72909,no,slr1073,NA,Slr1073 protein,slr1073
-0.11858619912375609,0.26650401942787455,-0.4449696457799569,9,0.6668507379951314,0.7563918511062703,NA,0,P72911,no,slr1076,NA,Slr1076 protein,slr1076
-0.22362436490616888,0.5434952696237915,-0.41145595445745486,9,0.6903638040007585,0.7738580651128921,NA,0,P72912,no,slr1077,NA,Slr1077 protein,slr1077
0.33871481694746264,0.39880035201110675,0.8493342978243642,9,0.4177142419121245,0.5496780528173685,NA,0,P72917,no,ssr1768,NA,Ssr1768 protein,ssr1768
-0.9500331252060336,0.4855657034656307,-1.9565490693130858,9,0.08209844937473076,0.17437775804692315,NA,0.5,P72920,no,slr1083,NA,Slr1083 protein,slr1083
1.1719874574840918,0.3513128779596543,3.3360219081370706,9,0.008715156925949596,0.04260080132068056,NA,0.16666666666666663,P72923,no,slr1087,NA,Slr1087 protein,slr1087
0.49931502127574406,0.36535743655199154,1.366648031002073,9,0.20490089518199195,0.3346245740538862,NA,0.25,P72924,no,sll1025,NA,Sll1025 protein,sll1025
0.22754629347061003,0.2609058840234431,0.8721393705715137,9,0.4057975505657003,0.5410247811122678,NA,0,P52997,no,slr0526,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT),slr0526
0.1561711063630887,0.2847549011202891,0.5484404508883844,9,0.596729242299338,0.7012059866975207,NA,0.03125,P72927,no,NA,sucC,Succinate--CoA ligase,sll1023
-0.24791508794850395,0.32489068097266405,-0.7630723269940859,9,0.4649507207972854,0.5904059324772548,NA,0,P72930,no,sll1020,NA,Sll1020 protein,sll1020
1.2941015111644767,0.35738366984291137,3.621042650698901,9,0.005562707798013822,0.0331748116867621,NA,0,P72932,no,NA,hliA,High light inducible protein,ssr1789
-0.6190275419524509,0.29525453942618984,-2.096589414528546,9,0.0654796577119563,0.14945836584360175,NA,0.1796875,P72937,no,slr0670,NA,Slr0670 protein,slr0670
-0.2938353983572917,0.3197401841339009,-0.9189817637505309,9,0.382074429624945,0.5207010527224744,NA,0,P72938,no,NA,nucH,Extracellular nuclease,sll0656
-3.976043342989938,1.4755136014077896,-2.6946843046356124,9,0.024606992620600954,0.0778191598237912,NA,0.125,P72944,no,slr0680,NA,Slr0680 protein,slr0680
0.8830597040100184,0.42518231934466705,2.0768965778517723,9,0.06760436623665611,0.15235889275019024,NA,0.0625,P72948,no,sll0649,NA,OmpR subfamily,sll0649
0.7371280860922553,0.6640642735061273,1.110025212168644,9,0.29576435248726307,0.4334233255819509,NA,0,P72950,no,sll0647,NA,Sll0647 protein,sll0647
-0.3547342260722523,0.3050285493325589,-1.1629541787103395,9,0.27475487181221925,0.410216304428146,NA,0,P72952,no,sll0645,NA,Sll0645 protein,sll0645
0.3861448735672789,0.26159079681160563,1.4761408974390469,9,0.17401531115367197,0.29475220030064214,NA,0.1428571428571429,P53383,no,slr0067,mrp,Iron-sulfur cluster carrier protein,slr0067
0.004894290676755926,0.7168258001973574,0.006827726729992731,9,0.9947012531047625,0.9951660667744375,NA,0,P72959,no,slr0688,NA,Slr0688 protein,slr0688
0.5899224953820441,0.2709766927360177,2.1770230104503474,9,0.05745247017393118,0.13571425690835637,NA,0.125,P72961,no,slr0689,NA,Slr0689 protein,slr0689
-0.8697882596224417,0.37923957242588474,-2.293506065463212,9,0.047501420651777426,0.11938071693679164,NA,0.017857142857142905,P72962,no,sll0639,NA,Sll0639 protein,sll0639
0.2939921474066413,0.47412889792719093,0.6200679787541402,9,0.5505880746940379,0.6641177847436255,NA,0.03125,P72963,no,sll0638,NA,Sll0638 protein,sll0638
-0.0686156528851632,0.44868000628970095,-0.1529278147528149,9,0.881828948833927,0.9214230255995303,NA,0.09999999999999998,P72964,no,NA,ycf45,Ycf45 protein,slr0692
0.16891495884943108,0.15666972636155674,1.0781595319801303,9,0.3090100149347266,0.44884019129935526,NA,0.125,P72967,no,slr0695,NA,Slr0695 protein,slr0695
0.3925533932750146,0.12902890532835723,3.04236784987078,9,0.013964289435916433,0.05516461920743507,NA,0,P72968,no,slr1590,NA,Slr1590 protein,slr1590
2.673780215061081,0.2557825633200727,10.453332628914406,9,2.4710553696571935e-6,7.557899352051502e-4,NA,0.5,P72974,no,sll1516,NA,Sll1516 protein,sll1516
0.4530055791971364,0.35525779448788564,1.2751460663942842,9,0.23418904924723538,0.36840466894807566,NA,0,P72975,no,sll1515,NA,Sll1515 protein,sll1515
-0.33047700998230406,0.20614311172382188,-1.6031435987298825,9,0.14336648269582075,0.2582548182632345,NA,0.0892857142857143,P53579,no,slr0918,NA,Methionine aminopeptidase A (MAP A) (MetAP A) (EC 3.4.11.18) (Peptidase M),slr0918
0.5374248182298343,0.303685267481804,1.7696769510296886,9,0.11056283425394309,0.21500277115547878,NA,0.04166666666666663,P72977,no,NA,hsp17,"16.6 kDa small heat shock protein, molecular chaperon",sll1514
-1.1474727114825953,0.2880692828144224,-3.9833219990408026,9,0.0031897454371301315,0.025387527810020863,NA,0,P72985,no,slr1600,NA,Slr1600 protein,slr1600
-0.9335194930350488,0.20579795172163134,-4.5360971050759344,9,0.0014137931205637777,0.017701351293140634,NA,0,P72989,no,sll1507,NA,Sll1507 protein,sll1507
-0.9331236592062707,0.6662243159470741,-1.4006148332784651,9,0.19485051119093288,0.3218942472683544,NA,0,P72990,no,slr1603,NA,Slr1603 protein,slr1603
-1.9596649653998874,1.4043335789399773,-1.395441221934668,8,0.20039836473641826,0.32902829670296896,NA,0.5625,P72995,no,ssl2920,NA,Ssl2920 protein,ssl2920
-0.22507962047451485,0.37126508126458097,-0.6062504443128939,9,0.5593270855394064,0.6708791541399826,NA,0,P72996,no,sll1505,NA,Sll1505 protein,sll1505
-0.3536351422519063,0.5541934951925637,-0.6381077102484394,9,0.5392983670267637,0.6545565781203521,NA,0,P72997,no,sll1504,NA,Sll1504 protein,sll1504
-0.3446591896489205,0.5599279804307561,-0.6155420012834009,9,0.5534418629943205,0.6653110772997419,NA,0,P72998,no,sll1503,NA,Sll1503 protein,sll1503
0.591166363550023,0.1685909013620285,3.506514045384721,9,0.006654991878197958,0.03618581777365853,NA,0.09375,P73004,no,slr1609,NA,Long-chain-fatty-acid CoA ligase,slr1609
-3.3683901797264353,0.79156254885123,-4.255368302372156,9,0.002125594955236565,0.020592302258649255,NA,0.3125,P73006,no,slr1042,NA,CheY subfamily,slr1042
1.4799269973617726,0.5633352165572556,2.6270805620961166,9,0.02748992366552172,0.08348358378422979,NA,0.125,P53580,no,slr0786,NA,Methionine aminopeptidase B (MAP B) (MetAP B) (EC 3.4.11.18) (Peptidase M),slr0786
0.36757106873958206,0.3025712422533303,1.2148248657148655,9,0.2553419984723806,0.3902121475584346,NA,0,P73007,no,slr1043,NA,Slr1043 protein,slr1043
0.059792738977343336,0.32482581476382627,0.18407631493456678,9,0.8580342887608667,0.9045050241219041,NA,0.11029411764705888,P73008,no,NA,mcpA,Methyl-accepting chemotaxis protein,slr1044
-0.9296179560662833,0.6657662037344387,-1.3963129261471041,9,0.1960995439266846,0.3237078824572334,NA,0,P73010,no,slr1046,tatA,Sec-independent protein translocase protein TatA,slr1046
-0.757756923229926,0.7506079446677189,-1.009524251126028,9,0.3390925701103904,0.479206067726961,NA,0,P73013,no,sll1011,NA,Sll1011 protein,sll1011
-1.86677257602805,0.6176199835111265,-3.0225261906448986,9,0.014420182671404103,0.05643511893280517,NA,0,P73018,no,slr1053,NA,Slr1053 protein,slr1053
1.5644009821706044,1.2177863072525286,1.2846268453289478,7,0.23979761180122683,0.3739305803834134,NA,0.125,P73019,no,NA,frpC,Iron-regulated protein,sll1009
-1.812051470106055,0.4193448211072368,-4.3211490374950134,9,0.001929926851562458,0.01996122410239238,NA,0.06048387096774188,P73020,no,NA,chlH,Magnesium chelatase (EC 6.6.1.1),slr1055
-0.6038602616826185,0.6775109464748182,-0.8912922585599329,9,0.395974976204682,0.5336185209780508,NA,0,P73021,no,slr1056,NA,Slr1056 protein,slr1056
-0.33664704839919574,0.3721587255422284,-0.9045792165928858,9,0.38926044786936087,0.5268057009407722,NA,0.16666666666666663,P73023,no,sll1005,NA,Regulatory protein for beta-lactamase,sll1005
0.700720921824207,0.21371989768900568,3.278688270962306,9,0.009549253499396393,0.04436983572681612,NA,0.125,P73024,no,sll1004,NA,Sll1004 protein,sll1004
-1.8778462112490732,0.7580419590911753,-2.477232544621202,9,0.035150682564516034,0.09799168147217295,NA,0,P53581,no,sll0555,NA,Methionine aminopeptidase C (MAP C) (MetAP C) (EC 3.4.11.18) (Peptidase M),sll0555
0.3034372410526922,0.41760067137228407,0.7266205776335617,9,0.48592644362873494,0.6094718897534397,NA,0.125,P73029,no,NA,ycf22,Ycf22 protein,sll1002
0.8011456846469952,0.289237083158623,2.7698581243388904,9,0.021758555246207623,0.07301734605349611,NA,0.017857142857142905,P73031,no,ssl1918,NA,Ssl1918 protein,ssl1918
0.46712204038434146,0.4944826431510001,0.9446682241619074,9,0.36949656140720544,0.5100529580740341,NA,0.3125,P73032,no,slr1753,NA,Slr1753 protein,slr1753
0.5485862746545521,0.24325792325512294,2.2551630274307994,9,0.050574798886394934,0.124529297523524,NA,0,P73034,no,sll1647,NA,Sll1647 protein,sll1647
-1.2876095402926773,0.296278677755783,-4.3459406193044705,9,0.0018612492262222169,0.0195339931046165,NA,0.11111111111111116,P73037,no,NA,ytfC,Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8),slr1761
0.8897710716897262,0.31805946919512185,2.797499077582479,9,0.020797437010230624,0.07067827403000597,NA,0,P73039,no,slr1762,NA,Slr1762 protein,slr1762
-0.2756581052192882,0.14034714056378575,-1.964116291304172,9,0.08110593755466944,0.17280762959572274,NA,0.07352941176470584,P73040,no,slr1763,NA,Slr1763 protein,slr1763
0.05447242581671259,0.2112650151287177,0.2578393104202516,9,0.80232984720142,0.8649487426275126,NA,0,P73041,no,sll1642,NA,Sll1642 protein,sll1642
0.40232362093150453,0.2906511304655044,1.384214884308712,9,0.19964904591752686,0.32830154171230796,NA,0.025000000000000022,P73043,no,NA,gad,Glutamate decarboxylase (EC 4.1.1.15),sll1641
2.0574115018394563,0.49405595480019643,4.164328922361647,9,0.0024320178779975166,0.021695626153302845,NA,0.25,P73045,no,slr1767,NA,Slr1767 protein,slr1767
0.06358044044532965,0.34052248259770873,0.1867143689318253,9,0.8560256253019973,0.9037363055384108,NA,0.125,P54004,no,slr0199,NA,Putative glutamine amidotransferase slr0199 (EC 2.4.2.-),slr0199
0.20964866331792031,0.2609439532280126,0.803424109754057,9,0.44243083129774585,0.5713789073794906,NA,0.0357142857142857,P73046,no,sll1640,NA,Sll1640 protein,sll1640
-1.1147127127879346,0.33571770727503697,-3.3203870056061877,9,0.008934807714368498,0.04314570799522703,NA,0.109375,P73048,no,sll1638,NA,Sll1638 protein,sll1638
1.597684360482305,0.30026848211385077,5.320852689016231,9,4.804437266092698e-4,0.01026835748185427,NA,0,P73049,no,slr1768,NA,Slr1768 protein,slr1768
0.8864130821664027,0.33388983598163297,2.6548070250786657,9,0.026268413954103398,0.08115537413526028,NA,0,P73050,no,NA,fbp,Ferripyochelin binding protein,sll1636
0.38271265319263487,0.5942110236245663,0.6440685850258475,9,0.5355979938138757,0.6529394583213621,NA,0.0625,P73054,no,sll1752,NA,Sll1752 protein,sll1752
1.4332456879625881,0.38259927106906344,3.7460753230339305,9,0.004582333712511932,0.030187004549193992,NA,0,P73066,no,NA,ycf23,Ycf23 protein,slr2032
-1.4737555758637035,0.9389634889186151,-1.5695557849230084,9,0.15096484963895485,0.26822883242904755,NA,0.25,P73076,no,sll1942,NA,Sll1942 protein,sll1942
0.4350727451359712,0.25702685034206235,1.6927132109231302,9,0.1247602091211002,0.2350973951974877,NA,0,P73078,no,NA,divK,Cell division response regulator DivK,slr2041
1.00511629592317,0.7757565783040595,1.295659391146294,9,0.22733500779740679,0.3602934946343236,NA,0,P73080,no,sll1940,NA,Sll1940 protein,sll1940
1.0506530018448632,0.3751116805171536,2.8009071868846207,9,0.020681960830331025,0.07067827403000597,NA,0,P73083,no,sll1938,NA,Sll1938 protein,sll1938
-1.5520294094397078,0.22879387327253684,-6.783526967922549,9,8.053666400553716e-5,0.0048580374736868015,NA,0.014423076923076872,P54123,no,slr0551,rnj,Ribonuclease J (RNase J) (EC 3.1.-.-),slr0551
0.43253010459866764,0.2361260405174683,1.8317763837092318,9,0.10021251180934732,0.20051868017178745,NA,0.16666666666666663,P73085,no,NA,zntC,Periplasmic binding protein component of an ABC type zinc uptake transporter,slr2043
-0.3286012664803908,0.320700371693751,-1.0246363755205892,9,0.3322853238981027,0.4720788841843649,NA,0.050000000000000044,P73091,no,slr2048,NA,Slr2048 protein,slr2048
-0.11857715996665605,0.41500526023610795,-0.28572447467098183,9,0.7815562889198624,0.8519918607828031,NA,0,P73094,no,slr2052,NA,Slr2052 protein,slr2052
0.45355057189217574,0.8467800938143988,0.5356178956086645,8,0.6067880078758319,0.7091121255224804,NA,0.375,P73096,no,slr2053,NA,Slr2053 protein,slr2053
0.36977403391285574,0.2753666804361373,1.3428423269191176,9,0.21220542941571896,0.3436700638268187,NA,0.02777777777777779,P73103,no,slr1908,NA,Slr1908 protein,slr1908
0.38921542727096864,0.1532789308104751,2.539262410123555,9,0.03174918147336214,0.09161050880656112,NA,0.1428571428571429,P73104,no,slr1909,NA,NarL subfamily,slr1909
-0.02071174250651816,0.5804196500797663,-0.0356840822044391,9,0.9723131894269086,0.9800953571388942,NA,0,P73106,no,slr1911,NA,Slr1911 protein,slr1911
-0.22993539436648064,0.3674331974916763,-0.625788295494692,9,0.5469934085034995,0.6616456992124251,NA,0,P73107,no,sll1837,NA,Sll1837 protein,sll1837
-1.3278927844466162,0.24627944745743247,-5.391813235556866,9,4.3766983092452527e-4,0.010011065231546837,NA,0,P73111,no,sll1835,NA,Sll1835 protein,sll1835
-1.785657255262291,0.45420495359011975,-3.931390974819025,9,0.003450749246123319,0.02610619836024744,NA,0,P73113,no,slr1915,NA,Slr1915 protein,slr1915
-0.5740480686355485,0.6889909197199956,-0.8331721829786093,9,0.4263049233945577,0.5553050751366034,NA,0.3125,P54147,no,sll0108,NA,Putative ammonium transporter sll0108,sll0108
0.23915234090106222,0.2814526547617835,0.8497071775836561,9,0.41751746492047737,0.5496780528173685,NA,0.1875,P73114,no,slr1916,NA,Esterase,slr1916
0.429949704867757,0.43123640423045195,0.9970162552370988,9,0.3448057716817128,0.48414763049699916,NA,0.20833333333333337,P73119,no,NA,glcF,Glycolate oxidase iron-sulfur subunit (EC 1.1.99.14),sll1831
-0.11346796885645108,0.132664555335246,-0.8552998091292376,9,0.414573802555525,0.5472271956050425,NA,0.0078125,P73120,no,sll1830,NA,Sll1830 protein,sll1830
-0.3467908715024325,0.2902979315100052,-1.194603315630171,9,0.2627734464702194,0.39787690869359243,NA,0.05288461538461542,P73128,no,NA,sqdB,Sulfolipid biosynthesis protein SqdB,slr1020
0.8581394942042473,0.47837543993545717,1.793861938898929,9,0.1064191566129491,0.20935752804208693,NA,0.0625,P73129,no,ssr1698,NA,Ssr1698 protein,ssr1698
0.7505019948587587,0.31324962173435844,2.395859221484387,9,0.04016967214006506,0.10707745290145385,NA,0.25,P73130,no,sll0995,NA,Sll0995 protein,sll0995
0.3700873337711458,0.2789760243362735,1.3265918985390948,9,0.21731745081181697,0.3503589323705573,NA,0,P73135,no,slr1024,NA,Slr1024 protein,slr1024
1.114861757854259,0.2659062612852757,4.192687123896595,9,0.0023318135045531374,0.02132997995906583,NA,0,P73137,no,sll0992,NA,S-formylglutathione hydrolase (EC 3.1.2.12),sll0992
-0.5306179756222015,0.7928885740539261,-0.6692213672713525,9,0.520150318964729,0.6402111748327189,NA,0,P73139,no,slr1028,NA,Slr1028 protein,slr1028
0.5538091980530928,0.7364887259780116,0.7519588264133552,8,0.4736162081914346,0.5982373461580304,NA,0.125,P73142,no,slr1032,NA,Slr1032 protein,slr1032
0.6510482561535577,0.3112647218582174,2.0916223729655856,9,0.06600941250233783,0.15002776238588672,NA,0,P15730,no,sll0772,NA,Uncharacterized protein sll0772,sll0772
-2.8639061764228595,0.25733870351190963,-11.128936834370576,9,1.459141508952655e-6,6.256218241599498e-4,NA,0.07894736842105265,P54205,no,slr0009,cbbL,Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39),slr0009
-1.0274120170928023,0.6069107402243679,-1.692855224003747,9,0.12473253918839755,0.2350973951974877,NA,0,P73143,no,slr1033,NA,Slr1033 protein,slr1033
-0.06276622686081967,0.33157984723461614,-0.18929445617485957,9,0.8540621576690024,0.9034323515658765,NA,0.33333333333333337,P73146,no,slr1035,NA,Slr1035 protein,slr1035
-0.13150925676168304,0.33765807765911926,-0.3894746356236958,9,0.7059806700993931,0.7856053090866948,NA,0,P73148,no,sll0985,NA,Sll0985 protein,sll0985
-0.12047489585739715,0.43494584437366157,-0.2769882674264552,9,0.7880457139855002,0.856015156592063,NA,0,P73151,no,sll0983,NA,Sll0983 protein,sll0983
0.6709378412585102,0.22502633795413712,2.981596942644353,9,0.015409593322808224,0.05891417732880787,NA,0.33333333333333337,P73155,no,slr1039,NA,Slr1039 protein,slr1039
-0.33502908056722486,0.19123260934000239,-1.751945349297406,9,0.1136951273724458,0.21989274408708806,NA,0.16666666666666663,P73156,no,slr1376,NA,Slr1376 protein,slr1376
0.8928362732153299,0.29882451424977863,2.9878280751392245,9,0.015254574241881702,0.0585131815259758,NA,0.15625,P73158,no,slr1378,NA,Slr1378 protein,slr1378
-2.8923646761118738,0.3944892813748486,-7.331922089319108,9,4.4115069780303884e-5,0.0038209645980058935,NA,0.012499999999999956,P54206,no,slr0012,cbbS,Ribulose bisphosphate carboxylase small subunit (RuBisCO small subunit),slr0012
0.07433177492046221,0.3227966905664647,0.23027427818426502,9,0.8230275166524752,0.8819328894659407,NA,0,P73159,no,NA,cydA,Cytochrome oxidase d subunit I,slr1379
2.263798373405517,1.0946228848620718,2.068108025798097,8,0.072441734442437955,0.16005960107457137,NA,0,P73165,no,slr1383,NA,Slr1383 protein,slr1383
1.8657280973968402,0.4921082462775474,3.791296145735741,9,0.004274133434877481,0.029059297055545635,NA,0,P73166,no,ssr2317,NA,Ssr2317 protein,ssr2317
-0.5301717882491895,0.40367811207758236,-1.313352823418121,9,0.221558584210388,0.35399770805555275,NA,0.3125,P73167,no,slr1384,NA,Slr1384 protein,slr1384
0.231760489544572,0.2769364093864414,0.8368725876747026,9,0.42432742201292317,0.5542922577972352,NA,0,P73168,no,slr1385,NA,Slr1385 protein,slr1385
0.4578942598238294,0.33006666805220874,1.387278099076037,9,0.19874514789143927,0.3275699473714946,NA,0,P73171,no,ssl2559,NA,Ferredoxin,ssl2559
1.0009583748535709,0.3655575811273511,2.7381688317520134,9,0.022916136085318062,0.07467800206798474,NA,0.025000000000000022,P73172,no,sll1296,NA,Histidine kinase (EC 2.7.13.3),sll1296
0.47541611601415773,0.2869713396227386,1.656667584432489,9,0.1319671112744738,0.24294203373916456,NA,0.04166666666666663,P73173,no,NA,pilJ,PilJ protein,sll1294
1.1474238397047676,0.8063891455746607,1.4229157795608396,9,0.18848476877833287,0.3133120263621201,NA,0.16666666666666663,P73174,no,sll1293,NA,Sll1293 protein,sll1293
-0.10316043793320477,0.20378151053684362,-0.5062306077790772,9,0.6248620849528073,0.7219804230350568,NA,0.0357142857142857,P73175,no,sll1292,NA,CheY subfamily,sll1292
-1.273072447051231,0.3043031245021376,-4.1835667942419965,9,0.002363552259059265,0.021351752686269564,NA,0.07894736842105265,P54224,no,slr0536,hemE,Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37),slr0536
1.0100628012916373,0.4058974056125782,2.48846823686211,9,0.03450862799012944,0.09679980203619049,NA,0.0625,P73176,no,sll1291,NA,PatA subfamily,sll1291
-0.08463917523624291,0.14872863822655324,-0.5690845841492541,9,0.583219721494038,0.6921693036134896,NA,0.0625,P73178,no,sll1289,NA,Sll1289 protein,sll1289
0.8148967700658227,0.31890833383325445,2.555269598228507,9,0.03092621023410702,0.08992650350400669,NA,0,P73180,no,slr1391,NA,Slr1391 protein,slr1391
0.8375205350609535,0.9611871551177744,0.8713397079867676,9,0.40621134690206784,0.5411938355428296,NA,0,P73183,no,NA,hliA,High light-inducible protein,ssl2542
-0.26461711391152004,1.0234008389416696,-0.2585664422409198,9,0.8017859864203021,0.8647978825823006,NA,0,P73184,no,slr1393,NA,Sensory transduction histidine kinase,slr1393
-1.7269060793306454,1.1708637472059154,-1.4748992642838579,9,0.17434148522247872,0.2950712409970964,NA,0.3125,P73185,no,slr1394,NA,Slr1394 protein,slr1394
-0.7318346086052909,0.6929240016511287,-1.0561542201763028,9,0.3184225367542448,0.457545403483784,NA,0,P73187,no,slr1395,NA,Slr1395 protein,slr1395
0.7091357600794342,0.3626626383485758,1.9553592928914925,9,0.08225554487808928,0.17439893475201576,NA,0,P73189,no,slr1397,NA,Slr1397 protein,slr1397
0.035234774464767846,0.36380671241109475,0.09685025938980811,9,0.9249677521189066,0.949355684221754,NA,0.25,P73190,no,slr1398,NA,Slr1398 protein,slr1398
0.13345425583954934,0.4471060221070799,0.29848458584972415,9,0.7721099707208394,0.8438424948000598,NA,0.1527777777777778,P54225,no,slr0839,hemH,Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase),slr0839
0.17974219678134612,0.2577079783945924,0.6974646182902877,9,0.5031299240146057,0.6244985944913738,NA,0,P73192,no,sll1284,NA,Serine esterase,sll1284
0.43239575566249633,0.16538686469998864,2.614450406607932,9,0.02806518126695634,0.08474972227440554,NA,0.09558823529411764,P73193,no,NA,spoIID,Sporulation protein SpoIID,sll1283
-0.8508584826218565,0.4998342233014453,-1.7022813624122568,9,0.12290843407891172,0.23349330733181012,NA,0.09375,P73195,no,sll1584,NA,Sll1584 protein,sll1584
0.1880402591139897,0.16077763767793304,1.1695672472229544,9,0.2722157493914845,0.407415826261218,NA,0.03308823529411764,P73196,no,NA,lig,DNA ligase,sll1583
0.9948295478622873,0.29027833402851266,3.427157425275046,9,0.007542064491603551,0.03948058698416431,NA,0.050000000000000044,P73197,no,sll1582,NA,Sll1582 protein,sll1582
-0.010834913423055446,0.13157681623791972,-0.08234667575071544,9,0.9361733716986478,0.9568208988086981,NA,0.09375,P73198,no,NA,gumB,GumB protein,sll1581
-0.4300706412545007,0.12639957813941058,-3.402468960617578,9,0.007842593844806789,0.04046022511260563,NA,0.02083333333333337,P73200,no,slr1702,NA,Slr1702 protein,slr1702
-0.0736747710179454,0.325545751979456,-0.2263115723979551,9,0.8260153331855626,0.8846917600551725,NA,0,P73207,no,slr1704,NA,Slr1704 protein,slr1704
0.15570815790997553,0.2809463993270163,0.5542272770996939,9,0.5929254910821393,0.698269238947668,NA,0,P73213,no,ssr2857,NA,Ssr2857 protein,ssr2857
1.766285369729946,0.3231704382363205,5.465491767654622,9,3.975797040121076e-4,0.009521604821665875,NA,0.0892857142857143,P54261,no,sll0171,gcvT,Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein),sll0171
0.26038939747350154,0.2528457237673209,1.0298350851807272,9,0.3299676485378944,0.4697212337231595,NA,0,P73217,no,sll1570,NA,Sll1570 protein,sll1570
0.6226070592628098,0.39781031059423355,1.5650852747702382,9,0.152002885435764,0.2692884392022986,NA,0,P73218,no,NA,mrcB,Peptidoglycan glycosyltransferase (EC 2.4.1.129),slr1710
-0.06262213373763018,0.2913952918143609,-0.21490441162489624,9,0.8346325144040208,0.8894714849870625,NA,0.125,P73219,no,sll1568,NA,Fibrillin,sll1568
2.109055864199375,0.5611169852641329,3.758674072585034,9,0.00449418014178482,0.02978959654353344,NA,0.04166666666666663,P73220,no,sll1927,NA,ABC transporter,sll1927
0.7557975814926675,0.21839934790630863,3.4606219695165845,9,0.00715378528618027,0.03819514787459341,NA,0.03125,P73222,no,slr2005,NA,Slr2005 protein,slr2005
0.9246704964513363,0.4531610675747703,2.040489712410628,6,0.08738512439048796,0.1824536751735394,NA,0,P73231,no,slr2011,NA,Slr2011 protein,slr2011
-0.04802762860895835,0.17014680576798924,-0.28227170291077003,9,0.784118973409706,0.8535763930537565,NA,0,P73235,no,slr2015,NA,Slr2015 protein,slr2015
